direct id,prog_name,source,covered_drugs.name,covered_drugs.generic,standerdised_drug,standerdised_program,existing or new,id
683eab51c1adc57577caa69a,Kidney Stones,accessia,Urocit-K 5,,urocit-k 5,,,
683eab51c1adc57577caa69b,Kidney Stones,accessia,Urocit-K 5,,urocit-k 5,,,
683eb07337b86bfd7218a0d2,Hyperoxaluria,healthwell,Urocit-k 5,,urocit-k 5,hyperoxaluria fund,,5669
683eb07337b86bfd7218a0dc,Metabolic Dysfunction-Associated Steatohepatitis,healthwell,Urso 250,,urso 250,metabolic dysfunction-associated steatohepatitis fund,,5679
683ec3aa1b52e28e932e22fb,Primary Biliary Cholangitis (PBC),TAF,Urso 250,,urso 250,primary biliary cholangitis (pbc) fund,,5569
683eb07337b86bfd7218a0dc,Metabolic Dysfunction-Associated Steatohepatitis,healthwell,Urso Forte,,urso forte,metabolic dysfunction-associated steatohepatitis fund,,5679
683ec3aa1b52e28e932e22fb,Primary Biliary Cholangitis (PBC),TAF,Urso Forte,,urso forte,primary biliary cholangitis (pbc) fund,,5569
683eb07337b86bfd7218a0be,Cystic Fibrosis Treatments,healthwell,Ursodiol,,ursodiol,cystic fibrosis treatments fund,,5650
683eb07337b86bfd7218a0dc,Metabolic Dysfunction-Associated Steatohepatitis,healthwell,Ursodiol,,ursodiol,metabolic dysfunction-associated steatohepatitis fund,,5679
683ec3aa1b52e28e932e22fb,Primary Biliary Cholangitis (PBC),TAF,Ursodiol,250mg/500mg tablets only,ursodiol,primary biliary cholangitis (pbc) fund,,5569
683eb07337b86bfd7218a0dc,Metabolic Dysfunction-Associated Steatohepatitis,healthwell,Ursodiol Avpak,,ursodiol avpak,metabolic dysfunction-associated steatohepatitis fund,,5679
683eb07337b86bfd7218a0de,Movement Disorders - Medicare Access,healthwell,Uzedy,,uzedy,movement disorders - medicare access fund,,5681
683eb07337b86bfd7218a0ea,Pediatric Assistance,healthwell,Uzedy,,uzedy,pediatric assistance fund,,5691
683eb07337b86bfd7218a0f2,Schizophrenia - Medicare Access,healthwell,Uzedy,,uzedy,schizophrenia - medicare access fund,,5699
683eab51c1adc57577caa699,Inherited Retinal Diseases,accessia,Vabysmo,,vabysmo,,,
683eafba658efbd7a8fc53c2,Macular Disease,gooddays,Vabysmo,,vabysmo,macular disease fund,,5753
683eafba658efbd7a8fc53d4,Retinal Disease,gooddays,Vabysmo,,vabysmo,retinal disease fund,,5762
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Vabysmo,,vabysmo,macular degeneration (wet and dry) fund,,5676
683eb35152f4d71ca049b119,Macular Diseases,PAN,VABYSMO,faricimab-svoa,vabysmo,macular diseases fund,,5786
683eb35152f4d71ca049b134,Retinal Vein Occlusion,PAN,VABYSMO,faricimab-svoa,vabysmo,retinal vein occlusion fund,,5797
683eb07337b86bfd7218a0c0,Cytomegalovirus Disease - Prevention and Treatment,healthwell,Valacyclovir,,valacyclovir,cytomegalovirus disease - prevention and treatment fund,,5652
683eb07337b86bfd7218a0de,Movement Disorders - Medicare Access,healthwell,Valbenazine,,valbenazine,movement disorders - medicare access fund,,5681
683eb07337b86bfd7218a0f8,Tardive Dyskinesia - Medicare Access,healthwell,Valbenazine,,valbenazine,tardive dyskinesia - medicare access fund,,5704
683eafba658efbd7a8fc53c0,Hodgkin’s Lymphoma,gooddays,Valchlor,,valchlor,,,
683eb07337b86bfd7218a0b8,Chronic Lymphocytic Leukemia,healthwell,Valchlor,,valchlor,,,
683eafba658efbd7a8fc53ba,Cytomegalovirus Retinitis,gooddays,Valcyte,,valcyte,cytomegalovirus retinitis fund,,5748
683eb07337b86bfd7218a0ac,B-Cell Lymphoma - Medicare Access,healthwell,Valcyte,,valcyte,b-cell lymphoma - medicare access fund,,5633
683eb07337b86bfd7218a0c0,Cytomegalovirus Disease - Prevention and Treatment,healthwell,Valcyte,,valcyte,cytomegalovirus disease - prevention and treatment fund,,5652
683eb07337b86bfd7218a0b2,Cancer-Related Behavioral Health,healthwell,Valerian,,valerian,cancer-related behavioral health fund,,5639
683eb07337b86bfd7218a0c3,Emergency/Medical Workers Behavioral Health Fund,healthwell,Valerian,,valerian,,,
683eb07337b86bfd7218a0e6,Oncology Caregiver Behavioral Health Fund,healthwell,Valerian,,valerian,,,
683eafba658efbd7a8fc53ba,Cytomegalovirus Retinitis,gooddays,Valganciclovir,,valganciclovir,cytomegalovirus retinitis fund,,5748
683eb07337b86bfd7218a0c0,Cytomegalovirus Disease - Prevention and Treatment,healthwell,Valganciclovir Hydrochloride,,valganciclovir hydrochloride,cytomegalovirus disease - prevention and treatment fund,,5652
683eb07337b86bfd7218a0d6,Inborn Metabolic or Genetic Bile Acid Deficiency Vitamins and Supplements,healthwell,Valine And Isoleucine Packs (all Varieties),,valine and isoleucine packs,inborn metabolic or genetic bile acid deficiency vitamins and supplements fund,,5673
683eab51c1adc57577caa6ab,Multiple Sclerosis,accessia,Valium,,valium,,,
683eab51c1adc57577caa6ac,Multiple Sclerosis,accessia,Valium,,valium,,,
683eb07337b86bfd7218a0b2,Cancer-Related Behavioral Health,healthwell,Valium,,valium,cancer-related behavioral health fund,,5639
683eb07337b86bfd7218a0c3,Emergency/Medical Workers Behavioral Health Fund,healthwell,Valium,,valium,,,
683eb07337b86bfd7218a0e6,Oncology Caregiver Behavioral Health Fund,healthwell,Valium,,valium,,,
683ec3aa1b52e28e932e22ca,Epilepsy,TAF,Valium,,valium,epilepsy fund,,5522
683eab51c1adc57577caa697,Inherited and Acquired Factor Deficiencies,accessia,Valoctocogene Roxaparvov-rvox,,valoctocogene roxaparvov-rvox,,,
683ec3aa1b52e28e932e22ca,Epilepsy,TAF,Valproate sodium,,valproate,epilepsy fund,,5522
683eb07337b86bfd7218a0ea,Pediatric Assistance,healthwell,Valproic Acid,,valproic acid,pediatric assistance fund,,5691
683eb07337b86bfd7218a0f2,Schizophrenia - Medicare Access,healthwell,Valproic Acid,,valproic acid,schizophrenia - medicare access fund,,5699
683eab51c1adc57577caa68c,Heart Failure,accessia,Valsartan,,valsartan,,,
683eab51c1adc57577caa68d,Heart Failure,accessia,Valsartan,,valsartan,,,
683eb07337b86bfd7218a0b7,Chronic Heart Failure - Medicare Access,healthwell,Valsartan,,valsartan,chronic heart failure - medicare access fund,,5644
683ec3aa1b52e28e932e22d1,Heart Failure,TAF,Valsartan,,valsartan,heart failure fund,,5528
683ec3aa1b52e28e932e22e7,MPS VII - Sly Syndrome,TAF,Valsartan,,valsartan,mps vii - sly syndrome fund,,5549
683ec3aa1b52e28e932e22ee,Neurofibromatosis,TAF,Valsartan,,valsartan,neurofibromatosis fund,,5556
683eb07337b86bfd7218a0b4,Cardiomyopathy - Medicare Access,healthwell,Valsartan Avpak,,valsartan avpak,cardiomyopathy - medicare access fund,,5641
683eb07337b86bfd7218a0ad,Bladder and Urothelial Cancer - Medicare Access,healthwell,Valstar,,valstar,bladder and urothelial cancer - medicare access fund,,5634
683ec3aa1b52e28e932e22bc,Bladder Cancer (Federal Healthcare Program),TAF,Valstar,,valstar,bladder cancer (federal healthcare program) fund,,5509
683eb07337b86bfd7218a0c0,Cytomegalovirus Disease - Prevention and Treatment,healthwell,Valtrex,,valtrex,cytomegalovirus disease - prevention and treatment fund,,5652
683eb07337b86bfd7218a0be,Cystic Fibrosis Treatments,healthwell,Vancocin,,vancocin,cystic fibrosis treatments fund,,5650
683eb07337b86bfd7218a0c1,Diabetic Foot Ulcers,healthwell,Vancocin,,vancocin,diabetic foot ulcers fund,,5653
683ec3aa1b52e28e932e22c2,Clostridium Difficile-Associated Diarrhea,TAF,Vancocin,,vancocin,clostridium difficile-associated diarrhea fund,,5515
683eb07337b86bfd7218a0be,Cystic Fibrosis Treatments,healthwell,Vancomycin,,vancomycin,cystic fibrosis treatments fund,,5650
683eb07337b86bfd7218a0c1,Diabetic Foot Ulcers,healthwell,Vancomycin,,vancomycin,diabetic foot ulcers fund,,5653
683ec3aa1b52e28e932e22c2,Clostridium Difficile-Associated Diarrhea,TAF,Vancomycin,,vancomycin,clostridium difficile-associated diarrhea fund,,5515
683ec3aa1b52e28e932e2308,Skin and Skin Structure Infections,TAF,Vancosol Pack,Vancomycin Hydrochloride Injection Only,vancosol pack,skin and skin structure infections fund,,5582
683eb07337b86bfd7218a0cf,Homocystinuria and Organic Acidemias,healthwell,Vandazole,,vandazole,homocystinuria and organic acidemias fund,,5666
683eafba658efbd7a8fc53c3,Medullary Thyroid Cancer,gooddays,Vandetanib,,vandetanib,medullary thyroid cancer fund,,5754
683eb07337b86bfd7218a0a4,Acute Myeloid Leukemia,healthwell,Vanflyta,,vanflyta,,,
683ec3aa1b52e28e932e22b3,Acute Myeloid Leukemia,TAF,Vanflyta,,vanflyta,acute myeloid leukemia fund,,5500
683eb07337b86bfd7218a0ab,AutoImmune - Medicare Access,healthwell,Vanos,,vanos,autoimmune - medicare access fund,,5632
683ec3aa1b52e28e932e22b9,Atopic Dermatitis,TAF,Vanos,,vanos,atopic dermatitis fund,,5506
683eb07337b86bfd7218a0ee,Prostate Cancer - Medicare Access,healthwell,Vantas,,vantas,prostate cancer - medicare access fund,,5695
683eb07337b86bfd7218a0b7,Chronic Heart Failure - Medicare Access,healthwell,Vaprisol,,vaprisol,chronic heart failure - medicare access fund,,5644
683eb07337b86bfd7218a0b5,Chemotherapy Induced Nausea or Vomiting - Medicare Access,healthwell,Varubi,,varubi,chemotherapy induced nausea or vomiting - medicare access fund,,5642
683eb07337b86bfd7218a0d1,Hypercholesterolemia - Medicare Access,healthwell,Vascepa,,vascepa,hypercholesterolemia - medicare access fund,,5668
683ec3aa1b52e28e932e22cc,Familial Chylomicronemia Syndrome (FCS),TAF,Vascepa,,vascepa,,,
683ec3aa1b52e28e932e22e5,"MPS I - Hurler Syndrome (Hurler-Scheie, Scheie)",TAF,Vaseretic,,vaseretic,"mps i - hurler syndrome (hurler-scheie, scheie) fund",,5547
683eab51c1adc57577caa68c,Heart Failure,accessia,Vasotec,,vasotec,,,
683eab51c1adc57577caa68d,Heart Failure,accessia,Vasotec,,vasotec,,,
683eb07337b86bfd7218a0b4,Cardiomyopathy - Medicare Access,healthwell,Vasotec,,vasotec,cardiomyopathy - medicare access fund,,5641
683eb07337b86bfd7218a0b7,Chronic Heart Failure - Medicare Access,healthwell,Vasotec,,vasotec,chronic heart failure - medicare access fund,,5644
683ec3aa1b52e28e932e22d1,Heart Failure,TAF,Vasotec,,vasotec,heart failure fund,,5528
683ec3aa1b52e28e932e22e5,"MPS I - Hurler Syndrome (Hurler-Scheie, Scheie)",TAF,Vasotec,,vasotec,"mps i - hurler syndrome (hurler-scheie, scheie) fund",,5547
683ec3aa1b52e28e932e22e7,MPS VII - Sly Syndrome,TAF,Vasotec,,vasotec,mps vii - sly syndrome fund,,5549
683ec3aa1b52e28e932e22ee,Neurofibromatosis,TAF,Vasotec,,vasotec,neurofibromatosis fund,,5556
683eafba658efbd7a8fc53c6,Metastatic Colorectal Cancer,gooddays,Vectibix,,vectibix,,,
683eb07337b86bfd7218a0bb,Colorectal Carcinoma - Medicare Access,healthwell,Vectibix,,vectibix,colorectal carcinoma - medicare access fund,,5647
683eb07337b86bfd7218a0ab,AutoImmune - Medicare Access,healthwell,Vectical,,vectical,autoimmune - medicare access fund,,5632
683eb07337b86bfd7218a0f3,Secondary Hyperparathyroidism,healthwell,Vectical,,vectical,secondary hyperparathyroidism fund,,5700
683ec3aa1b52e28e932e22ff,Psoriasis,TAF,Vectical,,vectical,psoriasis fund,,5573
683eafba658efbd7a8fc53c1,Liver Cancer,gooddays,Vegzelma,,vegzelma,liver cancer fund,,5752
683eafba658efbd7a8fc53c6,Metastatic Colorectal Cancer,gooddays,Vegzelma,,vegzelma,,,
683eafba658efbd7a8fc53cf,Non-Small Cell Lung Cancer,gooddays,Vegzelma,,vegzelma,,,
683eb07337b86bfd7218a0b0,Breast Cancer - Medicare Access,healthwell,Vegzelma,,vegzelma,breast cancer - medicare access fund,,5637
683eb07337b86bfd7218a0bb,Colorectal Carcinoma - Medicare Access,healthwell,Vegzelma,,vegzelma,colorectal carcinoma - medicare access fund,,5647
683eb07337b86bfd7218a0c8,Glioblastoma Multiforme/Anaplastic Astrocytoma,healthwell,Vegzelma,,vegzelma,glioblastoma multiforme/anaplastic astrocytoma fund,,5660
683eb07337b86bfd7218a0ce,Hepatocellular Carcinoma - Medicare Access,healthwell,Vegzelma,,vegzelma,hepatocellular carcinoma - medicare access fund,,5665
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Vegzelma,,vegzelma,macular degeneration (wet and dry) fund,,5676
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Vegzelma,,vegzelma,melanoma - medicare access fund,,5678
683eb07337b86bfd7218a0e4,Non-Small Cell Lung Cancer - Medicare Access,healthwell,Vegzelma,,vegzelma,non-small cell lung cancer - medicare access fund,,5686
683eb07337b86bfd7218a0e7,Ovarian Cancer - Medicare Access,healthwell,Vegzelma,,vegzelma,ovarian cancer - medicare access fund,,5689
683eb07337b86bfd7218a0f1,Renal Cell Carcinoma - Medicare Access,healthwell,Vegzelma,,vegzelma,renal cell carcinoma - medicare access fund,,5698
683eb35152f4d71ca049b114,Inherited Retinal Disease Premium,PAN,VEGZELMA,bevacizumab-adcd,vegzelma,inherited retinal disease premium fund,,5782
683eb35152f4d71ca049b115,Liver Cancer,PAN,VEGZELMA,bevacizumab-adcd,vegzelma,,,
683eb35152f4d71ca049b119,Macular Diseases,PAN,VEGZELMA,bevacizumab-adcd,vegzelma,macular diseases fund,,5786
683eb35152f4d71ca049b134,Retinal Vein Occlusion,PAN,VEGZELMA,bevacizumab-adcd,vegzelma,retinal vein occlusion fund,,5797
683ec3aa1b52e28e932e22f1,Non-Small Cell Lung Cancer (NSCLC),TAF,Vegzelma,,vegzelma,non-small cell lung cancer (nsclc) fund,,5559
683ec3aa1b52e28e932e22f4,Ovarian Cancer,TAF,Vegzelma,,vegzelma,ovarian cancer fund,,5562
683ec3aa1b52e28e932e2302,Renal Cell Carcinoma (RCC),TAF,Vegzelma,,vegzelma,renal cell carcinoma (rcc) fund,,5576
683eab51c1adc57577caa687,Gaucher Disease,accessia,Velaglucerase Alfa,,velaglucerase alfa,,,
683eb07337b86bfd7218a0ad,Bladder and Urothelial Cancer - Medicare Access,healthwell,Velban,,velban,bladder and urothelial cancer - medicare access fund,,5634
683eb07337b86bfd7218a0b0,Breast Cancer - Medicare Access,healthwell,Velban,,velban,breast cancer - medicare access fund,,5637
683eb07337b86bfd7218a0e7,Ovarian Cancer - Medicare Access,healthwell,Velban,,velban,ovarian cancer - medicare access fund,,5689
683eafba658efbd7a8fc53c8,Multiple Myeloma,gooddays,Velcade,,velcade,,,
683eb07337b86bfd7218a0a7,Amyloidosis,healthwell,Velcade,,velcade,,,
683eb07337b86bfd7218a0ac,B-Cell Lymphoma - Medicare Access,healthwell,Velcade,,velcade,b-cell lymphoma - medicare access fund,,5633
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Velcade,,velcade,mantle cell lymphoma fund,,5677
683eb07337b86bfd7218a0df,Multiple Myeloma - Medicare Access,healthwell,Velcade,,velcade,multiple myeloma - medicare access fund,,5682
683eb07337b86bfd7218a0ea,Pediatric Assistance,healthwell,Velcade,,velcade,pediatric assistance fund,,5691
683eb07337b86bfd7218a0fc,Waldenstrom Macroglobulinemia,healthwell,Velcade,,velcade,waldenstrom macroglobulinemia fund,,5708
683eafba658efbd7a8fc53d2,Pulmonary Arterial Hypertension,gooddays,Veletri,,veletri,pulmonary arterial hypertension fund,,5761
683eb07337b86bfd7218a0f0,Pulmonary Hypertension - Medicare Access,healthwell,Veletri,,veletri,pulmonary hypertension - medicare access fund,,5697
683ec3aa1b52e28e932e22e6,MPS II - Hunter Syndrome,TAF,Veletri,,veletri,mps ii - hunter syndrome fund,,5548
683ec3aa1b52e28e932e2301,Pulmonary Hypertension,TAF,Veletri,,veletri,pulmonary hypertension fund,,5575
683ec3aa1b52e28e932e230f,Ulcerative Colitis,TAF,Velsipity,,velsipity,ulcerative colitis fund,,5589
683eab51c1adc57577caa6af,Myelodysplastic Syndromes,accessia,Vemurafenib,,vemurafenib,,,
683eab51c1adc57577caa6b0,Myelodysplastic Syndromes,accessia,Vemurafenib,,vemurafenib,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Vemurafenib,,vemurafenib,melanoma - medicare access fund,,5678
683eb07337b86bfd7218a0a4,Acute Myeloid Leukemia,healthwell,Venclexta,,venclexta,,,
683eb07337b86bfd7218a0ac,B-Cell Lymphoma - Medicare Access,healthwell,Venclexta,,venclexta,b-cell lymphoma - medicare access fund,,5633
683eb07337b86bfd7218a0b8,Chronic Lymphocytic Leukemia,healthwell,Venclexta,,venclexta,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Venclexta,,venclexta,mantle cell lymphoma fund,,5677
683eb07337b86bfd7218a0df,Multiple Myeloma - Medicare Access,healthwell,Venclexta,,venclexta,multiple myeloma - medicare access fund,,5682
683eb07337b86bfd7218a0e1,Myelodysplastic Syndromes - Medicare Access,healthwell,Venclexta,,venclexta,myelodysplastic syndromes - medicare access fund,,5684
683eb07337b86bfd7218a0ea,Pediatric Assistance,healthwell,Venclexta,,venclexta,pediatric assistance fund,,5691
683eb07337b86bfd7218a0fc,Waldenstrom Macroglobulinemia,healthwell,Venclexta,,venclexta,waldenstrom macroglobulinemia fund,,5708
683eb35152f4d71ca049b120,Myelodysplastic Syndromes,PAN,VENCLEXTA,venetoclax,venclexta,,,
683ec3aa1b52e28e932e22c0,Chronic Lymphocytic Leukemia,TAF,Venclexta,,venclexta,chronic lymphocytic leukemia fund,,5513
683ec3aa1b52e28e932e22b3,Acute Myeloid Leukemia,TAF,Venclexta and Venclexta Starting Pack,Venetoclax Oral,venclexta and venclexta starting pack,acute myeloid leukemia fund,,5500
683eb07337b86bfd7218a0ea,Pediatric Assistance,healthwell,Venclexta Starter Pack,,venclexta starter pack,pediatric assistance fund,,5691
683eb35152f4d71ca049b120,Myelodysplastic Syndromes,PAN,VENCLEXTA STARTING PACK,venetoclax,venclexta starting pack,,,
683ec3aa1b52e28e932e22c0,Chronic Lymphocytic Leukemia,TAF,Venclexta Starting Pack,,venclexta starting pack,chronic lymphocytic leukemia fund,,5513
683eb07337b86bfd7218a0a4,Acute Myeloid Leukemia,healthwell,Venetoclax,,venetoclax,,,
683eb07337b86bfd7218a0df,Multiple Myeloma - Medicare Access,healthwell,Venetoclax,,venetoclax,multiple myeloma - medicare access fund,,5682
683eb07337b86bfd7218a0b2,Cancer-Related Behavioral Health,healthwell,Venlafaxine,,venlafaxine,cancer-related behavioral health fund,,5639
683eb07337b86bfd7218a0c3,Emergency/Medical Workers Behavioral Health Fund,healthwell,Venlafaxine,,venlafaxine,,,
683eb07337b86bfd7218a0e6,Oncology Caregiver Behavioral Health Fund,healthwell,Venlafaxine,,venlafaxine,,,
683eb07337b86bfd7218a0ea,Pediatric Assistance,healthwell,Venlafaxine,,venlafaxine,pediatric assistance fund,,5691
683eb07337b86bfd7218a0ea,Pediatric Assistance,healthwell,Venlafaxine Hcl,,venlafaxine hcl,pediatric assistance fund,,5691
683eb07337b86bfd7218a0ea,Pediatric Assistance,healthwell,Venlafaxine Hcl Avpak,,venlafaxine hcl avpak,pediatric assistance fund,,5691
683ec3aa1b52e28e932e22de,Iron Deficiency Anemia,TAF,Venofer,,venofer,iron deficiency anemia fund,,5540
683eafba658efbd7a8fc53d2,Pulmonary Arterial Hypertension,gooddays,Ventavis,,ventavis,pulmonary arterial hypertension fund,,5761
683eb07337b86bfd7218a0f0,Pulmonary Hypertension - Medicare Access,healthwell,Ventavis,,ventavis,pulmonary hypertension - medicare access fund,,5697
683ec3aa1b52e28e932e22e6,MPS II - Hunter Syndrome,TAF,Ventavis,,ventavis,mps ii - hunter syndrome fund,,5548
683eb07337b86bfd7218a0aa,Asthma,healthwell,Ventolin,,ventolin,,,
683eb07337b86bfd7218a0be,Cystic Fibrosis Treatments,healthwell,Ventolin,,ventolin,cystic fibrosis treatments fund,,5650
683eab51c1adc57577caa652,Asthma,accessia,Ventolin HFA,,ventolin hfa,,,
683eab51c1adc57577caa653,Asthma,accessia,Ventolin HFA,,ventolin hfa,,,
683eb07337b86bfd7218a0aa,Asthma,healthwell,Ventolin Hfa,,ventolin hfa,,,
683eb07337b86bfd7218a0ba,Chronic Obstructive Pulmonary Disease - Medicare Access,healthwell,Ventolin Hfa,,ventolin hfa,chronic obstructive pulmonary disease - medicare access fund,,5646
683eb07337b86bfd7218a0be,Cystic Fibrosis Treatments,healthwell,Ventolin Hfa,,ventolin hfa,cystic fibrosis treatments fund,,5650
683ec3aa1b52e28e932e22b8,Asthma,TAF,Ventolin HFA,,ventolin hfa,asthma fund,,5505
683ec3aa1b52e28e932e22e5,"MPS I - Hurler Syndrome (Hurler-Scheie, Scheie)",TAF,Ventolin HFA,,ventolin hfa,"mps i - hurler syndrome (hurler-scheie, scheie) fund",,5547
683eab51c1adc57577caa69a,Kidney Stones,accessia,Venxxiva,,venxxiva,,,
683eab51c1adc57577caa69b,Kidney Stones,accessia,Venxxiva,,venxxiva,,,
683eb07337b86bfd7218a0ad,Bladder and Urothelial Cancer - Medicare Access,healthwell,Vepesid,,vepesid,bladder and urothelial cancer - medicare access fund,,5634
683eb07337b86bfd7218a0b3,Carcinoid Tumors and Associated Symptoms - Medicare Access,healthwell,Vepesid,,vepesid,carcinoid tumors and associated symptoms - medicare access fund,,5640
683eb07337b86bfd7218a0f5,Small Cell Lung Cancer - Medicare Access,healthwell,Vepesid,,vepesid,small cell lung cancer - medicare access fund,,5701
683eb07337b86bfd7218a0aa,Asthma,healthwell,Verapamil,,verapamil,,,
