ID,Name,Source,Source ID,Generic Name,Company Name,Equivalent,Associated Programs,Associated Drugs Count,Created At,Updated At
28662,herceptin hylecta,CANCER_CARE,,,,,breast cancer fund; metastatic breast cancer fund,1,2025-03-16 07:27:11,2025-03-16 07:27:11
28663,herzuma,CANCER_CARE,,,,,breast cancer fund; gastric cancer fund; metastatic breast cancer fund; non-small cell lung cancer fund,1,2025-03-16 07:27:11,2025-03-16 07:27:11
28664,ibrance,CANCER_CARE,,,,,breast cancer fund; metastatic breast cancer fund,1,2025-03-16 07:27:11,2025-03-16 07:27:11
28665,itovebi,CANCER_CARE,,,,,breast cancer fund,1,2025-03-16 07:27:11,2025-03-16 07:27:11
28666,ixempra,CANCER_CARE,,,,,breast cancer fund; metastatic breast cancer fund,1,2025-03-16 07:27:11,2025-03-16 07:27:11
28667,kadcyla,CANCER_CARE,,,,,breast cancer fund; metastatic breast cancer fund,1,2025-03-16 07:27:11,2025-03-16 07:27:11
28668,kanjinti,CANCER_CARE,,,,,breast cancer fund; gastric cancer fund; metastatic breast cancer fund; non-small cell lung cancer fund,1,2025-03-16 07:27:11,2025-03-16 07:27:11
28669,kenalog,CANCER_CARE,,,,,breast cancer fund,1,2025-03-16 07:27:11,2025-03-16 07:27:11
28670,keytruda,CANCER_CARE,,,,,breast cancer fund; chronic lymphocytic leukemia fund; gastric cancer fund; head and neck cancer fund; hepatocellular carcinoma (hcc) fund; melanoma fund; metastatic breast cancer fund; metastatic colorectal cancer fund; non-small cell lung cancer fund; pancreatic cancer fund; prostate cancer fund; small cell lung cancer fund,1,2025-03-16 07:27:11,2025-03-16 07:27:11
28671,kisqali,CANCER_CARE,,,,,breast cancer fund; metastatic breast cancer fund,1,2025-03-16 07:27:11,2025-03-16 07:27:11
28672,letrozole,CANCER_CARE,,,,,breast cancer fund; metastatic breast cancer fund; ovarian cancer fund,1,2025-03-16 07:27:11,2025-03-16 07:27:11
28673,lupron depot,CANCER_CARE,,,,,breast cancer fund; ovarian cancer fund; prostate cancer fund,1,2025-03-16 07:27:11,2025-03-16 07:27:11
28674,lynparza,CANCER_CARE,,,,,breast cancer fund; metastatic breast cancer fund; ovarian cancer fund; pancreatic cancer fund; prostate cancer fund,1,2025-03-16 07:27:11,2025-03-16 07:27:11
28675,margenza,CANCER_CARE,,,,,breast cancer fund,1,2025-03-16 07:27:11,2025-03-16 07:27:11
28676,menest,CANCER_CARE,,,,,breast cancer fund; prostate cancer fund,1,2025-03-16 07:27:11,2025-03-16 07:27:11
28677,methitest,CANCER_CARE,,,,,breast cancer fund,1,2025-03-16 07:27:11,2025-03-16 07:27:11
28678,mvasi,CANCER_CARE,,,,,breast cancer fund; melanoma fund; metastatic colorectal cancer fund; non-small cell lung cancer fund; ovarian cancer fund,1,2025-03-16 07:27:12,2025-03-16 07:27:12
28679,nerlynx,CANCER_CARE,,,,,breast cancer fund,1,2025-03-16 07:27:12,2025-03-16 07:27:12
28680,ogivri,CANCER_CARE,,,,,breast cancer fund; gastric cancer fund; metastatic breast cancer fund,1,2025-03-16 07:27:12,2025-03-16 07:27:12
28681,ontruzant,CANCER_CARE,,,,,breast cancer fund; gastric cancer fund; metastatic breast cancer fund; non-small cell lung cancer fund,1,2025-03-16 07:27:12,2025-03-16 07:27:12
28682,orapred,CANCER_CARE,,,,,breast cancer fund; metastatic colorectal cancer fund,1,2025-03-16 07:27:12,2025-03-16 07:27:12
28683,orserdu,CANCER_CARE,,,,,breast cancer fund; metastatic breast cancer fund,1,2025-03-16 07:27:12,2025-03-16 07:27:12
28684,pediapred,CANCER_CARE,,,,,breast cancer fund,1,2025-03-16 07:27:12,2025-03-16 07:27:12
28685,perjeta,CANCER_CARE,,,,,breast cancer fund; metastatic breast cancer fund,1,2025-03-16 07:27:12,2025-03-16 07:27:12
28686,phesgo,CANCER_CARE,,,,,breast cancer fund,1,2025-03-16 07:27:12,2025-03-16 07:27:12
28687,piqray,CANCER_CARE,,,,,breast cancer fund; metastatic breast cancer fund,1,2025-03-16 07:27:12,2025-03-16 07:27:12
28688,premarin,CANCER_CARE,,,,,breast cancer fund; prostate cancer fund,1,2025-03-16 07:27:12,2025-03-16 07:27:12
28689,solu-medrol,CANCER_CARE,,,,,breast cancer fund,1,2025-03-16 07:27:12,2025-03-16 07:27:12
28690,talzenna,CANCER_CARE,,,,,breast cancer fund; metastatic breast cancer fund; prostate cancer fund,1,2025-03-16 07:27:12,2025-03-16 07:27:12
28691,taxol,CANCER_CARE,,,,,breast cancer fund; head and neck cancer fund; melanoma fund; metastatic breast cancer fund; non-small cell lung cancer fund; ovarian cancer fund,1,2025-03-16 07:27:12,2025-03-16 07:27:12
28692,taxotere,CANCER_CARE,,,,,breast cancer fund; gastric cancer fund; head and neck cancer fund; melanoma fund; metastatic breast cancer fund; non-small cell lung cancer fund; ovarian cancer fund; pancreatic cancer fund; prostate cancer fund; small cell lung cancer fund,1,2025-03-16 07:27:12,2025-03-16 07:27:12
28693,tecentriq,CANCER_CARE,,,,,breast cancer fund; hepatocellular carcinoma (hcc) fund; melanoma fund; non-small cell lung cancer fund; prostate cancer fund; small cell lung cancer fund,1,2025-03-16 07:27:12,2025-03-16 07:27:12
28694,trazimera,CANCER_CARE,,,,,breast cancer fund; gastric cancer fund; metastatic breast cancer fund; non-small cell lung cancer fund,1,2025-03-16 07:27:12,2025-03-16 07:27:12
28695,trodelvy,CANCER_CARE,,,,,breast cancer fund,1,2025-03-16 07:27:12,2025-03-16 07:27:12
28696,truqap,CANCER_CARE,,,,,breast cancer fund,1,2025-03-16 07:27:12,2025-03-16 07:27:12
28697,tukysa,CANCER_CARE,,,,,breast cancer fund,1,2025-03-16 07:27:12,2025-03-16 07:27:12
28698,tykerb,CANCER_CARE,,,,,breast cancer fund; head and neck cancer fund; metastatic breast cancer fund,1,2025-03-16 07:27:12,2025-03-16 07:27:12
28699,verzenio,CANCER_CARE,,,,,breast cancer fund; metastatic breast cancer fund,1,2025-03-16 07:27:12,2025-03-16 07:27:12
28700,vijoice,CANCER_CARE,,,,,breast cancer fund,1,2025-03-16 07:27:12,2025-03-16 07:27:12
28701,vinblastine,CANCER_CARE,,,,,breast cancer fund; ovarian cancer fund,1,2025-03-16 07:27:12,2025-03-16 07:27:12
28702,xeloda,CANCER_CARE,,,,,breast cancer fund; gastric cancer fund; head and neck cancer fund; metastatic breast cancer fund; metastatic colorectal cancer fund; ovarian cancer fund; pancreatic cancer fund,1,2025-03-16 07:27:12,2025-03-16 07:27:12
28703,zoladex,CANCER_CARE,,,,,breast cancer fund; prostate cancer fund,1,2025-03-16 07:27:12,2025-03-16 07:27:12
28704,arimidex (anastrozole),CANCER_CARE,,,,,breast cancer fund,1,2025-03-16 07:27:12,2025-03-16 07:27:12
28705,aromasin (exemestane),CANCER_CARE,,,,,breast cancer fund,1,2025-03-16 07:27:12,2025-03-16 07:27:12
28706,enhertu (fam-trastuzumab deruxtecan injection),CANCER_CARE,,,,,breast cancer fund,1,2025-03-16 07:27:13,2025-03-16 07:27:13
28707,faslodex (fulvestrant),CANCER_CARE,,,,,breast cancer fund,1,2025-03-16 07:27:13,2025-03-16 07:27:13
28708,gemcitabine hydrochloride,CANCER_CARE,,,,,breast cancer fund; head and neck cancer fund; metastatic breast cancer fund; non-small cell lung cancer fund; pancreatic cancer fund,1,2025-03-16 07:27:13,2025-03-16 07:27:13
28709,halaven (eribulin mesylate injection),CANCER_CARE,,,,,breast cancer fund,1,2025-03-16 07:27:13,2025-03-16 07:27:13
28710,hercessi,CANCER_CARE,,,,,breast cancer fund; gastric cancer fund,1,2025-03-16 07:27:13,2025-03-16 07:27:13
28711,infugem (gemcitabine hydrochloride),CANCER_CARE,,,,,breast cancer fund,1,2025-03-16 07:27:13,2025-03-16 07:27:13
28712,kisqali femara,CANCER_CARE,,,,,breast cancer fund,1,2025-03-16 07:27:13,2025-03-16 07:27:13
28713,methotrexate sodium,CANCER_CARE,,,,,breast cancer fund; chronic myeloid leukemia fund; head and neck cancer fund,1,2025-03-16 07:27:13,2025-03-16 07:27:13
28714,perjeta (pertuzumab injection),CANCER_CARE,,,,,breast cancer fund,1,2025-03-16 07:27:13,2025-03-16 07:27:13
28715,piqray (alpelisib oral),CANCER_CARE,,,,,breast cancer fund,1,2025-03-16 07:27:13,2025-03-16 07:27:13
28716,soltamox (tamoxifen),CANCER_CARE,,,,,breast cancer fund,1,2025-03-16 07:27:13,2025-03-16 07:27:13
28717,talzenna (talazoparib),CANCER_CARE,,,,,breast cancer fund,1,2025-03-16 07:27:13,2025-03-16 07:27:13
28718,tepadina,CANCER_CARE,,,,,breast cancer fund; ovarian cancer fund,1,2025-03-16 07:27:13,2025-03-16 07:27:13
28719,tepylute,CANCER_CARE,,,,,breast cancer fund; ovarian cancer fund,1,2025-03-16 07:27:13,2025-03-16 07:27:13
28720,thiotepa,CANCER_CARE,,,,,breast cancer fund; ovarian cancer fund,1,2025-03-16 07:27:13,2025-03-16 07:27:13
28721,trodelvy (sacituzumab govitecan injection),CANCER_CARE,,,,,breast cancer fund,1,2025-03-16 07:27:13,2025-03-16 07:27:13
28722,tukysa (tucatinib),CANCER_CARE,,,,,breast cancer fund,1,2025-03-16 07:27:13,2025-03-16 07:27:13
28723,vitrakvi,CANCER_CARE,,,,,breast cancer fund; gastrointestinal stromal tumors fund; head and neck cancer fund; melanoma fund; metastatic breast cancer fund; pancreatic cancer fund; prostate cancer fund,1,2025-03-16 07:27:13,2025-03-16 07:27:13
28724,afinitor disperz,CANCER_CARE,,,,,breast cancer fund; gastrointestinal stromal tumors fund; pancreatic cancer fund,1,2025-03-16 07:27:13,2025-03-16 07:27:13
28725,alymsys,CANCER_CARE,,,,,breast cancer fund; metastatic colorectal cancer fund; non-small cell lung cancer fund; ovarian cancer fund,1,2025-03-16 07:27:13,2025-03-16 07:27:13
28726,fulphila,CANCER_CARE,,,,,chemotherapy induced neutropenia fund,1,2025-03-16 07:27:13,2025-03-16 07:27:13
28727,leukine,CANCER_CARE,,,,,chemotherapy induced neutropenia fund; melanoma fund; myelodysplastic syndromes fund,1,2025-03-16 07:27:13,2025-03-16 07:27:13
28728,mozobil,CANCER_CARE,,,,,chemotherapy induced neutropenia fund; multiple myeloma fund,1,2025-03-16 07:27:13,2025-03-16 07:27:13
28729,noxafil,CANCER_CARE,,,,,chemotherapy induced neutropenia fund,1,2025-03-16 07:27:13,2025-03-16 07:27:13
28730,udenyca,CANCER_CARE,,,,,chemotherapy induced neutropenia fund,1,2025-03-16 07:27:13,2025-03-16 07:27:13
28731,ziextenzo,CANCER_CARE,,,,,chemotherapy induced neutropenia fund,1,2025-03-16 07:27:13,2025-03-16 07:27:13
28732,arzerra,CANCER_CARE,,,,,chronic lymphocytic leukemia fund,1,2025-03-16 07:27:13,2025-03-16 07:27:13
28733,bendeka,CANCER_CARE,,,,,chronic lymphocytic leukemia fund; multiple myeloma fund; small cell lung cancer fund,1,2025-03-16 07:27:13,2025-03-16 07:27:13
28734,betamethasone valerate,CANCER_CARE,,,,,chronic lymphocytic leukemia fund,1,2025-03-16 07:27:13,2025-03-16 07:27:13
28735,brukinsa,CANCER_CARE,,,,,chronic lymphocytic leukemia fund,1,2025-03-16 07:27:13,2025-03-16 07:27:13
28736,calquence,CANCER_CARE,,,,,chronic lymphocytic leukemia fund,1,2025-03-16 07:27:14,2025-03-16 07:27:14
28737,copiktra,CANCER_CARE,,,,,chronic lymphocytic leukemia fund,1,2025-03-16 07:27:14,2025-03-16 07:27:14
28738,decadron,CANCER_CARE,,,,,chronic lymphocytic leukemia fund,1,2025-03-16 07:27:14,2025-03-16 07:27:14
28739,elitek,CANCER_CARE,,,,,chronic lymphocytic leukemia fund,1,2025-03-16 07:27:14,2025-03-16 07:27:14
28740,gammagard,CANCER_CARE,,,,,chronic lymphocytic leukemia fund; multiple myeloma fund,1,2025-03-16 07:27:14,2025-03-16 07:27:14
28741,gamunex-c,CANCER_CARE,,,,,chronic lymphocytic leukemia fund; multiple myeloma fund,1,2025-03-16 07:27:14,2025-03-16 07:27:14
28742,gazyva,CANCER_CARE,,,,,chronic lymphocytic leukemia fund,1,2025-03-16 07:27:14,2025-03-16 07:27:14
28743,hizentra,CANCER_CARE,,,,,chronic lymphocytic leukemia fund,1,2025-03-16 07:27:14,2025-03-16 07:27:14
28744,hydrocortisone,CANCER_CARE,,,,,chronic lymphocytic leukemia fund; prostate cancer fund,1,2025-03-16 07:27:14,2025-03-16 07:27:14
28745,hyqvia,CANCER_CARE,,,,,chronic lymphocytic leukemia fund,1,2025-03-16 07:27:14,2025-03-16 07:27:14
28746,imbruvica,CANCER_CARE,,,,,chronic lymphocytic leukemia fund,1,2025-03-16 07:27:14,2025-03-16 07:27:14
28747,immune globulin,CANCER_CARE,,,,,chronic lymphocytic leukemia fund,1,2025-03-16 07:27:14,2025-03-16 07:27:14
28748,jaypirca,CANCER_CARE,,,,,chronic lymphocytic leukemia fund,1,2025-03-16 07:27:14,2025-03-16 07:27:14
28749,lemtrada,CANCER_CARE,,,,,chronic lymphocytic leukemia fund,1,2025-03-16 07:27:14,2025-03-16 07:27:14
28750,leukeran,CANCER_CARE,,,,,chronic lymphocytic leukemia fund,1,2025-03-16 07:27:14,2025-03-16 07:27:14
28751,medrol,CANCER_CARE,,,,,chronic lymphocytic leukemia fund; prostate cancer fund,1,2025-03-16 07:27:14,2025-03-16 07:27:14
28752,millipred,CANCER_CARE,,,,,chronic lymphocytic leukemia fund; metastatic colorectal cancer fund,1,2025-03-16 07:27:14,2025-03-16 07:27:14
28753,millipred dp,CANCER_CARE,,,,,chronic lymphocytic leukemia fund,1,2025-03-16 07:27:14,2025-03-16 07:27:14
28754,octagam,CANCER_CARE,,,,,chronic lymphocytic leukemia fund; multiple myeloma fund,1,2025-03-16 07:27:14,2025-03-16 07:27:14
28755,opdivo,CANCER_CARE,,,,,chronic lymphocytic leukemia fund; gastric cancer fund; head and neck cancer fund; melanoma fund; metastatic colorectal cancer fund; non-small cell lung cancer fund; small cell lung cancer fund,1,2025-03-16 07:27:14,2025-03-16 07:27:14
28756,prednisone,CANCER_CARE,,,,,chronic lymphocytic leukemia fund; metastatic colorectal cancer fund; multiple myeloma fund; prostate cancer fund,1,2025-03-16 07:27:14,2025-03-16 07:27:14
28757,privigen,CANCER_CARE,,,,,chronic lymphocytic leukemia fund; multiple myeloma fund,1,2025-03-16 07:27:14,2025-03-16 07:27:14
28758,revlimid,CANCER_CARE,,,,,chronic lymphocytic leukemia fund; multiple myeloma fund; myelodysplastic syndromes fund,1,2025-03-16 07:27:14,2025-03-16 07:27:14
28759,riabni,CANCER_CARE,,,,,chronic lymphocytic leukemia fund,1,2025-03-16 07:27:14,2025-03-16 07:27:14
28760,rituxan,CANCER_CARE,,,,,chronic lymphocytic leukemia fund,1,2025-03-16 07:27:14,2025-03-16 07:27:14
28761,rituxan hycela,CANCER_CARE,,,,,chronic lymphocytic leukemia fund,1,2025-03-16 07:27:14,2025-03-16 07:27:14
28762,ruxience,CANCER_CARE,,,,,chronic lymphocytic leukemia fund,1,2025-03-16 07:27:14,2025-03-16 07:27:14
28763,treanda,CANCER_CARE,,,,,chronic lymphocytic leukemia fund; multiple myeloma fund; small cell lung cancer fund,1,2025-03-16 07:27:14,2025-03-16 07:27:14
28764,truxima,CANCER_CARE,,,,,chronic lymphocytic leukemia fund,1,2025-03-16 07:27:14,2025-03-16 07:27:14
28765,valchlor,CANCER_CARE,,,,,chronic lymphocytic leukemia fund,1,2025-03-16 07:27:14,2025-03-16 07:27:14
28766,zydelig,CANCER_CARE,,,,,chronic lymphocytic leukemia fund,1,2025-03-16 07:27:14,2025-03-16 07:27:14
28767,belrapzo,CANCER_CARE,,,,,chronic lymphocytic leukemia fund; multiple myeloma fund; small cell lung cancer fund,1,2025-03-16 07:27:14,2025-03-16 07:27:14
28768,calquence (acalabrutinib),CANCER_CARE,,,,,chronic lymphocytic leukemia fund,1,2025-03-16 07:27:14,2025-03-16 07:27:14
28769,campath,CANCER_CARE,,,,,chronic lymphocytic leukemia fund,1,2025-03-16 07:27:14,2025-03-16 07:27:14
28770,celestone,CANCER_CARE,,,,,chronic lymphocytic leukemia fund; multiple myeloma fund,1,2025-03-16 07:27:14,2025-03-16 07:27:14
28771,cortef,CANCER_CARE,,,,,chronic lymphocytic leukemia fund; prostate cancer fund,1,2025-03-16 07:27:15,2025-03-16 07:27:15
28772,cortisone acetate,CANCER_CARE,,,,,chronic lymphocytic leukemia fund,1,2025-03-16 07:27:15,2025-03-16 07:27:15
28773,fludara,CANCER_CARE,,,,,chronic lymphocytic leukemia fund,1,2025-03-16 07:27:15,2025-03-16 07:27:15
28774,gammagard s/d,CANCER_CARE,,,,,chronic lymphocytic leukemia fund,1,2025-03-16 07:27:15,2025-03-16 07:27:15
28775,gazyva (obinutuzumab),CANCER_CARE,,,,,chronic lymphocytic leukemia fund,1,2025-03-16 07:27:15,2025-03-16 07:27:15
28776,methylprednisolone,CANCER_CARE,,,,,chronic lymphocytic leukemia fund; metastatic colorectal cancer fund,1,2025-03-16 07:27:15,2025-03-16 07:27:15
28777,mustargen,CANCER_CARE,,,,,chronic lymphocytic leukemia fund; chronic myeloid leukemia fund; non-small cell lung cancer fund,1,2025-03-16 07:27:15,2025-03-16 07:27:15
28778,rayos,CANCER_CARE,,,,,chronic lymphocytic leukemia fund; multiple myeloma fund; prostate cancer fund,1,2025-03-16 07:27:15,2025-03-16 07:27:15
28779,solu-cortef,CANCER_CARE,,,,,chronic lymphocytic leukemia fund,1,2025-03-16 07:27:15,2025-03-16 07:27:15
28780,triamcinolone acetonide,CANCER_CARE,,,,,chronic lymphocytic leukemia fund,1,2025-03-16 07:27:15,2025-03-16 07:27:15
28781,venclexta (venetoclax oral),CANCER_CARE,,,,,chronic lymphocytic leukemia fund,1,2025-03-16 07:27:15,2025-03-16 07:27:15
28782,venclexta starting pack (venetoclax oral),CANCER_CARE,,,,,chronic lymphocytic leukemia fund,1,2025-03-16 07:27:15,2025-03-16 07:27:15
28783,vivimusta,CANCER_CARE,,,,,chronic lymphocytic leukemia fund,1,2025-03-16 07:27:15,2025-03-16 07:27:15
28784,dexabliss,CANCER_CARE,,,,,chronic lymphocytic leukemia fund; multiple myeloma fund; prostate cancer fund,1,2025-03-16 07:27:15,2025-03-16 07:27:15
28785,dexamethasone intensol,CANCER_CARE,,,,,chronic lymphocytic leukemia fund; prostate cancer fund,1,2025-03-16 07:27:15,2025-03-16 07:27:15
28786,agrylin,CANCER_CARE,,,,,chronic myeloid leukemia fund,1,2025-03-16 07:27:15,2025-03-16 07:27:15
28787,bosulif,CANCER_CARE,,,,,chronic myeloid leukemia fund,1,2025-03-16 07:27:15,2025-03-16 07:27:15
28788,intron a,CANCER_CARE,,,,,chronic myeloid leukemia fund; melanoma fund,1,2025-03-16 07:27:15,2025-03-16 07:27:15
28789,myleran,CANCER_CARE,,,,,chronic myeloid leukemia fund,1,2025-03-16 07:27:16,2025-03-16 07:27:16
28790,myorisan,CANCER_CARE,,,,,chronic myeloid leukemia fund,1,2025-03-16 07:27:16,2025-03-16 07:27:16
28791,pegasys,CANCER_CARE,,,,,chronic myeloid leukemia fund,1,2025-03-16 07:27:16,2025-03-16 07:27:16
28792,pegasys proclick,CANCER_CARE,,,,,chronic myeloid leukemia fund,1,2025-03-16 07:27:16,2025-03-16 07:27:16
28793,tasigna,CANCER_CARE,,,,,chronic myeloid leukemia fund; gastrointestinal stromal tumors fund,1,2025-03-16 07:27:16,2025-03-16 07:27:16
28794,vindesine,CANCER_CARE,,,,,chronic myeloid leukemia fund; melanoma fund,1,2025-03-16 07:27:16,2025-03-16 07:27:16
28795,cyramza,CANCER_CARE,,,,,gastric cancer fund; hepatocellular carcinoma (hcc) fund; metastatic colorectal cancer fund; non-small cell lung cancer fund,1,2025-03-16 07:27:16,2025-03-16 07:27:16
28796,efudex,CANCER_CARE,,,,,gastric cancer fund; head and neck cancer fund; ovarian cancer fund; pancreatic cancer fund,1,2025-03-16 07:27:16,2025-03-16 07:27:16
28797,leucovorin calcium,CANCER_CARE,,,,,gastric cancer fund,1,2025-03-16 07:27:16,2025-03-16 07:27:16
28798,lonsurf,CANCER_CARE,,,,,gastric cancer fund; metastatic colorectal cancer fund,1,2025-03-16 07:27:17,2025-03-16 07:27:17
28799,mitomycin,CANCER_CARE,,,,,gastric cancer fund; pancreatic cancer fund,1,2025-03-16 07:27:17,2025-03-16 07:27:17
28800,oxaliplatin,CANCER_CARE,,,,,gastric cancer fund; metastatic colorectal cancer fund; ovarian cancer fund; pancreatic cancer fund,1,2025-03-16 07:27:17,2025-03-16 07:27:17
28801,opdivo qvantig,CANCER_CARE,,,,,gastric cancer fund; head and neck cancer fund; hepatocellular carcinoma (hcc) fund; melanoma fund,1,2025-03-16 07:27:17,2025-03-16 07:27:17
28802,tevimbra,CANCER_CARE,,,,,gastric cancer fund,1,2025-03-16 07:27:17,2025-03-16 07:27:17
28803,vyloy,CANCER_CARE,,,,,gastric cancer fund,1,2025-03-16 07:27:17,2025-03-16 07:27:17
28804,cabometyx,CANCER_CARE,,,,,gastrointestinal stromal tumors fund; hepatocellular carcinoma (hcc) fund; non-small cell lung cancer fund,1,2025-03-16 07:27:17,2025-03-16 07:27:17
28805,qinlock,CANCER_CARE,,,,,gastrointestinal stromal tumors fund,1,2025-03-16 07:27:17,2025-03-16 07:27:17
28806,rozlytrek,CANCER_CARE,,,,,gastrointestinal stromal tumors fund; non-small cell lung cancer fund; pancreatic cancer fund,1,2025-03-16 07:27:17,2025-03-16 07:27:17
28807,sorafenib,CANCER_CARE,,,,,gastrointestinal stromal tumors fund; hepatocellular carcinoma (hcc) fund; melanoma fund,1,2025-03-16 07:27:17,2025-03-16 07:27:17
28808,stivarga,CANCER_CARE,,,,,gastrointestinal stromal tumors fund; hepatocellular carcinoma (hcc) fund; metastatic colorectal cancer fund,1,2025-03-16 07:27:17,2025-03-16 07:27:17
28809,sutent,CANCER_CARE,,,,,gastrointestinal stromal tumors fund; non-small cell lung cancer fund; pancreatic cancer fund,1,2025-03-16 07:27:17,2025-03-16 07:27:17
28810,votrient,CANCER_CARE,,,,,gastrointestinal stromal tumors fund; ovarian cancer fund,1,2025-03-16 07:27:17,2025-03-16 07:27:17
28811,mekinist,CANCER_CARE,,,,,gastrointestinal stromal tumors fund; melanoma fund; non-small cell lung cancer fund,1,2025-03-16 07:27:17,2025-03-16 07:27:17
28812,tafinlar,CANCER_CARE,,,,,gastrointestinal stromal tumors fund; melanoma fund; non-small cell lung cancer fund,1,2025-03-16 07:27:17,2025-03-16 07:27:17
28813,bleomycin sulfate,CANCER_CARE,,,,,head and neck cancer fund; melanoma fund; ovarian cancer fund,1,2025-03-16 07:27:18,2025-03-16 07:27:18
28814,erbitux,CANCER_CARE,,,,,head and neck cancer fund; metastatic colorectal cancer fund; non-small cell lung cancer fund,1,2025-03-16 07:27:18,2025-03-16 07:27:18
28815,erlotinib,CANCER_CARE,,,,,head and neck cancer fund; non-small cell lung cancer fund; pancreatic cancer fund,1,2025-03-16 07:27:18,2025-03-16 07:27:18
